"Tweet_Tidspunkt","Forventet_Avkastning","Faktisk_Avkastning","Unormal_Avkastning","Lopenummer","Text","Rank","Datetime"
2018-10-08 11:42:00,-0.000333187210877598,0.00356840628938994,0.00390159350026754,1,"the physics of how tesla achieved best safety of any cars ever tested. note, when vehicle weight is taken into account, order is more like x,s, then 3, but they are all very close.",1,2018-10-08 11:42:18
2018-10-09 13:40:00,0.000293614723224617,0.00243195052588809,0.00213833580266347,1,"@fredericlambert no such thing as a âfull refreshâ at tesla or even a model year. our cars are partially upgraded every month as soon as a new subsystem is ready for production. there is no cadence.",0,2018-10-09 13:40:20
2018-10-12 12:39:00,-0.000112365325394015,0.000627467694293014,0.000739833019687028,1,"teslaquila coming soon â¦",0,2018-10-12 12:39:27
2018-10-12 14:03:00,-5.76020557753861e-05,-0.000248216681343022,-0.000190614625567636,1,"tesla exists to help reduce risk of catastrophic climate change, which affects all species on earth. even if your faith in humanity is faltering, this is worth caring about. support makes a difference. thank you.",0,2018-10-12 14:03:45
2018-10-15 12:44:00,0.000261405809300204,0.000913231384912632,0.000651825575612428,1,"@alguiretim @tesla haha. it is actually my fav game on tesla cars right now ð",0,2018-10-15 12:44:24
2018-10-15 15:27:00,-6.84669817337082e-05,-0.00118236553461873,-0.00111389855288502,1,"model 3 motor &amp; gearbox still in good condition after driving 1m miles. designed for ultra high endurance.",0,2018-10-15 15:27:40
2018-10-17 13:51:00,-5.60591368705854e-06,-0.000323890257046048,-0.000318284343358989,1,"@ajmarquez true, but this will improve dramatically over next several months &amp; all tesla cars ever produced (except early roadsters) will get improvements for free. continuous, free over-the-air software updates is a big part of why a tesla retains so much value over time.",0,2018-10-17 13:51:12
2018-10-22 14:15:00,-4.34220072796242e-05,-4.06268136969454e-05,2.7951935826788e-06,1,"@mayemusk @cleantechnica @nytimes @tesla @businessinsider @business @thestreet @cnbc @forbes interesting",0,2018-10-22 14:15:48
2018-10-23 14:28:00,0.000543475340299945,-0.00333675038441812,-0.00388022572471806,1,"to simplify production, many tesla model s &amp; x interior configs, will no longer be available after nov 1. order now to be sure of the one you want.",-1,2018-10-23 14:28:13
2018-10-23 15:10:00,-7.64299709284136e-05,-0.00136981363325034,-0.00129338366232193,1,"get this question a lot, so need to clarify that thereâs no such thing as a tesla ârefreshâ. other car companies do this every ~3 years, but tesla constantly upgrades vehicle hardware every week.",0,2018-10-23 15:10:28
2018-10-25 12:43:00,-0.000187594536673846,-0.000567403639209616,-0.00037980910253577,1,"@cleantechnica model 3 was top-selling car in us by revenue despite no advertising, no paid endorsements &amp; no discounts. competitors spent billions on marketing. model 3 was product alone.",0,2018-10-25 12:43:20
2018-10-26 13:29:00,0.000221862488666506,-0.00139651676491513,-0.00161837925358163,1,"@rstefani11 @tesla taking action. tesla body shops now operating in california aiming for same day body repair in most cases.",0,2018-10-26 13:29:41
2018-10-26 14:02:00,-0.00116148875790237,-0.00944470524803966,-0.00828321649013729,1,"@mcjamez @tesla clearly, youâre not reading my twitter",-1,2018-10-26 14:02:12
2018-10-26 15:11:00,-9.1045306282728e-05,-0.00355895004013674,-0.00346790473385401,1,"@bosterogriego @tesla @mayemusk @wsj good question",-1,2018-10-26 15:11:30
2018-10-26 15:50:00,0.000535240141384766,0.000817290228841295,0.000282050087456529,1,"@scr00chy @mcjamez @tesla hey thatâs my halloween costume!",0,2018-10-26 15:50:05
2018-10-31 13:38:00,-0.000226007882094058,0.000102039458214762,0.00032804734030882,1,"@rarelyserious @tesla cool haha",0,2018-10-31 13:38:02
2018-10-31 13:47:00,-0.000177321971559475,0.000195112433539845,0.00037243440509932,1,"@rarelyserious @tesla for those unfamiliar, this uses tesla autopark/summon. slightly smarter version hopefully ready soon. by next year, a tesla should be able to drive around a parking lot, find an empty spot, read signs to confirm itâs valid &amp; park.",0,2018-10-31 13:47:03
2018-11-01 15:35:00,-0.000107935216265399,-0.000462209974142411,-0.000354274757877013,1,"@insideevs @tesla #âs r wrong, but ð» in ð§  tesla makes ðs 4 overseas &amp; east coast in 1st half of quarter",0,2018-11-01 15:35:57
2018-11-02 15:43:00,1.65861076269962e-05,-0.000778657853413209,-0.000795243961040205,1,"@teslarati amazing results by @panasonic at tesla gigafactory nevada! very much appreciate extreme hard work it took to achieve this result. together with pana japan cell plants, tesla/pana partnership is producing ~60% of global ev battery output!",0,2018-11-02 15:43:35
2018-11-09 12:41:00,8.12819695846359e-05,0.000547399212258261,0.000466117242673625,1,"@tizmagik @teslasupport fair point, will reenable",0,2018-11-09 12:41:06
2018-11-14 10:46:00,-0.000110115192244279,6.17684301552036e-05,0.000171883622399482,1,"@nichegamer would be fun to add to tesla",0,2018-11-14 10:46:11
2018-11-15 12:27:00,-0.000106647508655243,-0.000929968564442896,-0.000823321055787653,1,"tesla just acquired trucking capacity to ensure model 3 can be delivered in us by dec 31 if ordered by nov 30 {url}",0,2018-11-15 12:27:09
2018-11-19 09:57:00,0.00054775027200232,0.0029023965502944,0.00235464627829208,1,"@acevedo_lex @stars4a_amy @tesla should be possible. please ask service &amp; lmk response.",0,2018-11-19 09:57:30
2018-11-19 10:00:00,0.000571625422879046,-0.0016855793920317,-0.00225720481491075,1,"@lion_lifer tesla can provide heating/cooling/lights/music for days using battery",0,2018-11-19 10:00:42
2018-11-21 10:42:00,4.51002532929141e-05,-0.000527767149133822,-0.000572867402426736,1,"@wiredprairie @tesla shifting resources from sales to service for next several days",0,2018-11-21 10:42:12
2018-11-21 10:43:00,-7.79353795691586e-06,-0.000836330183156394,-0.000828536645199478,1,"@speceye @tesla coming soon",0,2018-11-21 10:43:22
2018-11-21 10:57:00,-0.000635685921601992,-0.00138859928928552,-0.000752913367683528,1,"@fredericlambert @speceye @tesla good idea",0,2018-11-21 10:57:52
2018-11-23 15:28:00,-0.000146516339103622,0.000770768044972246,0.000917284384075868,1,"if you donât want a tesla, hereâs a list of all electric cars in north america {url} via @cleantechnica",0,2018-11-23 15:28:38
2018-11-29 13:34:00,-7.60675634656301e-05,-3.06596645833536e-05,4.54078988822765e-05,1,"super fun software easter eggs coming to all tesla s/3/x cars before the holidays! romance mode, toilet humor &amp; more video games.",0,2018-11-29 13:34:25
2018-11-29 13:51:00,8.32995419525338e-05,-0.000148631930510165,-0.000231931472462699,1,"after safety, our goal is to make a tesla the most fun you could possibly have in a car",0,2018-11-29 13:51:16
2018-11-30 14:06:00,4.49681268980353e-05,0.000541392926658405,0.00049642479976037,1,"@rainnwilson your tesla can function as a boat for brief periods of time {url}",0,2018-11-30 14:06:46
2018-12-11 11:28:00,0.00032365919816066,0.000806030423536109,0.000482371225375449,1,"@business incorrect. âchairmanâ is an honorific, not executive role, which means itâs not needed to run tesla. will retire that title at tesla in 3 years. 60 mins edited out end of my sentence, where i said i could do whatever i want. they cut âprovided i have the support of shareholdersâ.",0,2018-12-11 11:28:49
2018-12-12 09:47:00,-0.000481646484278026,-0.000213015230588927,0.000268631253689099,1,"@john_papa @tesla you should def have a loaner. will take care of it.",0,2018-12-12 09:47:05
2018-12-18 10:17:00,-0.000286126931802728,0.00160878658358947,0.00189491351539219,1,"honored to work with amazing teams at spacex &amp; tesla!",0,2018-12-18 10:17:51
2018-12-19 14:39:00,0.000131444740551116,0.000446913666795239,0.000315468926244122,1,"@erdayastronaut @martinengwicht @realkrauswife @tesla the guides are basically just a wheel, a shock absorber &amp; a solenoid. costs a few hundred dollars in volume.",0,2018-12-19 14:39:37
2018-12-19 14:54:00,-0.000231541661430064,0.00126710816777029,0.00149864982920035,1,"@ecoheliguy @erdayastronaut @martinengwicht @realkrauswife @tesla autopilot doesnât need the guide wheels. theyâre only there if there is a complete system failure. turns will definitely be banked in future.",0,2018-12-19 14:54:01
2018-12-26 13:51:00,0.000379602509138084,0.00108787622386079,0.000708273714722709,1,"reminder to us buyers that the $7500 tax credit cuts in half in 5 days! order online at {url} to see if there is any inventory left in your region or visit tesla stores.",0,2018-12-26 13:51:47
2018-12-26 14:09:00,0.000164838346640271,0.000806891919967925,0.000642053573327655,1,"and, because electricity costs much less than gasoline, a model 3 can cost about $1000 less per year to operate. because itâs electric, there are no oil changes, smog checks, tuneups, fuel filter, or brake pad replacements.",0,2018-12-26 14:09:28
2018-12-26 14:23:00,2.81249373265027e-05,-0.000236610958467497,-0.000264735895794,1,"most importantly, every electric car, tesla or otherwise, matters to the environment we all share. every time someone chooses electric, the future gets a little bit brighter!

if not tesla, please take a look at these other options:
{url}",0,2018-12-26 14:23:56
2018-12-26 14:31:00,4.80613168461728e-06,0.00260927539846614,0.00260446926678153,1,"@jt_richards @mmelinot @chuckyyyd this is incorrect. vast majority of vehicle motion is returned to the battery, as the electric motors act like a generator in reverse. brake pads on a tesla literally never need to be replaced for lifetime of the car.",0,2018-12-26 14:31:08
2018-12-26 14:38:00,0.000292356941890164,0.00107749847952979,0.00078514153763963,1,"@magoo5042 @tesla ok",0,2018-12-26 14:38:52
2018-12-26 14:40:00,0.000305573462798222,-0.00121226641111633,-0.00151783987391456,1,"@martinmeany we are dramatically increasing tesla superchargers within cities &amp; working with landlords to add home charging to apartment buildings",0,2018-12-26 14:40:53
2018-12-26 14:47:00,0.000156666713385188,0.000862647368925557,0.00070598065554037,1,"most people donât know that the tesla supercharger network allows easy long distance travel throughout usa, most of europe, canada and china {url}",0,2018-12-26 14:47:21
2018-12-28 13:16:00,5.52826223497941e-05,-0.00105134915621345,-0.00110663177856325,1,"excited to have larry ellison &amp; kathleen wilson-thompson join the tesla board! {url}",0,2018-12-28 13:16:38
2019-01-03 13:30:00,-0.000246231038183937,-0.000599080411568265,-0.000352849373384328,1,"@minliangtan @c4mer0n @burnflare @kroegerove sounds great, will connect you with tesla energy",0,2019-01-03 13:30:12
2019-01-03 15:09:00,-0.000150136141673513,0.000763575930888886,0.000913712072562398,1,"@charliemilton @reuters @breakingviews @tesla weirdly, all the negative press seems to increase sales!",0,2019-01-03 15:09:17
2019-01-03 15:11:00,-0.000133294171776625,0.000898203592814405,0.00103149776459103,1,"@annerajb @charliemilton @reuters @breakingviews @tesla reveals wheels?",0,2019-01-03 15:11:20
2019-01-23 09:53:00,-0.000373175720434028,-0.00478729756533217,-0.00441412184489814,1,"@teslarati 310s stainless is better for high temp outer skin, as it can take ~1450 kelvin, so active cooling with cryogenic fuel only has to mitigate 300 degrees of delta temp",-1,2019-01-23 09:53:56
2019-01-23 10:09:00,0.000276476727773344,-0.00180004461205671,-0.00207652133983006,1,"@teslarati ~1750k is peak heating expected on about 20% of starship for leo entry, ~1600k on 20%. rest drops below 1450k, so no heat shield needed. radiative cooling at t^4 takes care of 60% of the ship. another reason for steel.",0,2019-01-23 10:09:55
2019-01-25 12:57:00,4.99826408802105e-05,0,-4.99826408802105e-05,1,"@teslarati feature has now been in place for 8 months",0,2019-01-25 12:57:02
2019-01-25 12:58:00,6.46104207952286e-05,-0.00055209161681818,-0.000616702037613409,1,"@annerajb @teslarati rough beta in 2 to 3 weeks",0,2019-01-25 12:58:35
2019-01-28 12:20:00,0.000400160094877733,-0.000327412621756533,-0.000727572716634265,1,"great electric car documentary about early days of tesla, gm volt, nissan leaf &amp; gadget. so much has happened since then â¦ {url}",0,2019-01-28 12:20:17
2019-01-28 12:21:00,0.000308532767886175,0.000485767026134224,0.000177234258248049,1,"@data_over_ideal @tesla sure hope that happens",0,2019-01-28 12:21:32
2019-01-31 15:56:00,4.69283309104106e-05,0,-4.69283309104106e-05,1,"exciting to see all the new electric vehicles coming to market! we created tesla to accelerate a sustainable future &amp; itâs happening!
{url}",0,2019-01-31 15:56:47
2019-02-13 12:30:00,-2.2581031968615e-05,6.3457971297497e-05,8.60390032661119e-05,1,"tesla model x first suv to receive a perfect crash test rating {url} via @businessinsider",0,2019-02-13 12:30:37
2019-02-14 12:35:00,8.58785304446544e-05,-0.000951301261829712,-0.00103717979227437,1,"@tesla this is in addition to existing cabin overheat protection, which come on automatically at high temps to ensure any babies or pets in the car are safe",0,2019-02-14 12:35:36
2019-03-01 13:21:00,-1.56355597757825e-05,-0.00138265131070229,-0.0013670157509265,1,"@model3owners @troyteslike explanation from tesla later today",0,2019-03-01 13:21:01
2019-03-04 15:38:00,0.000140750331572977,0.000279133947428116,0.000138383615855138,1,"@scottwww @tesla gap in understanding is that $35k model 3 production *starts* this month, but will not reach volume production until mid year. extremely difficult to predict middle part of manufacturing s-curve.",0,2019-03-04 15:38:41
2019-03-05 14:40:00,-0.000109744419849206,-0.00035280345105915,-0.000243059031209943,1,"@gfilche @tesla tesla comms is fixing. that was a mistake.",0,2019-03-05 14:40:59
2019-03-07 13:58:00,-0.000112189896371535,-0.000253232758620674,-0.000141042862249138,1,"@erdayastronaut @privater @marc_benton @teslatunity @model3owners @tesla very little power &amp; only right before you get to the supercharger. you wonât notice it in range.",0,2019-03-07 13:58:02
2019-03-07 14:05:00,-0.000280640357406325,-0.000248935260597333,3.17050968089915e-05,1,"@copticchad @erdayastronaut @privater @marc_benton @teslatunity @model3owners @tesla net power to warm pack is especially low when motors are running, as coolant loop routes motor heat to the pack when outside is cold (&amp; rejects motor heat to air when outside is warm)",0,2019-03-07 14:05:46
2019-03-12 15:20:00,-6.55724869221408e-05,-0.00148064323372494,-0.0014150707468028,1,"@willfealey @tonytesla4life @tesla_truth @fredericlambert @jeffborden_cga @marc_benton @mrtommycampbell @tesla yes",0,2019-03-12 15:20:09
2019-03-14 14:49:00,-2.79534738027415e-05,0.000247097886798253,0.000275051360600995,1,"@teslainventory @tesla next software update will increase storm watch sensitivity. youâre right, itâs currently too low.",0,2019-03-14 14:49:19
2019-03-26 12:18:00,8.45293179459595e-05,-0.000415419939034147,-0.000499949256980106,1,"hard to appreciate how much tesla autopilot improves enjoyment of driving until you try it",0,2019-03-26 12:18:09
2019-03-26 12:20:00,0.000116207438457771,0.000207736791870107,9.15293534123364e-05,1,"@zachary1978 @tesla good point",0,2019-03-26 12:20:08
2019-04-04 13:05:00,-8.3886958103928e-05,0.00101162530739998,0.00109551226550391,1,"@christesla @tesla improvements coming soon",0,2019-04-04 13:05:21
2019-04-04 13:12:00,-7.35187706504825e-05,0.000201541794729809,0.000275060565380292,1,"@dave_chung @tesla ok",0,2019-04-04 13:12:56
2019-04-08 15:36:00,-8.69418647443527e-05,0.000548666739822123,0.000635608604566476,1,"@obikela @ceo_plus_ch @tesla yes. working through regulatory approvals.",0,2019-04-08 15:36:52
2019-04-09 12:58:00,-8.63467388812252e-05,0.000120861190922139,0.000207207929803365,1,"@vincent13031925 @tesla building primary structure completion seems on track for may, but then it will take several months to install &amp; activate factory equipment",0,2019-04-09 12:58:07
2019-04-09 15:11:00,-1.64484989719902e-05,0.000182005702845324,0.000198454201817314,1,"@bonnienorman @vincent13031925 @tesla no, itâs better",0,2019-04-09 15:11:00
2019-04-12 10:58:00,-9.65716478466436e-05,-0.000832625601572029,-0.000736053953725385,1,"leasing now available for model 3 {url}",0,2019-04-12 10:58:33
2019-04-12 11:08:00,-0.0001418312185712,-0.000479447854470922,-0.000337616635899722,1,"@28delayslater @tesla @mayemusk good point",0,2019-04-12 11:08:18
2019-04-12 14:12:00,-5.90090226717992e-06,3.92625373696299e-05,4.51634396368099e-05,1,"@dirtnapdragon @tesla so if we raise prices in the future, will you cut tesla a check? canât have it both ways.",0,2019-04-12 14:12:42
2019-04-12 14:24:00,1.17071583118874e-05,0.000173766816143491,0.000162059657831604,1,"@dennishegstad @tesla other automakers change prices constantly &amp; substantially by varying rebates &amp; discounts according to negotiating strength of buyer. tesla is transparent &amp; consistent.",0,2019-04-12 14:24:52
2019-04-23 09:42:00,0.000265555692461561,0.00259876156362661,0.00233320587116505,1,"@iluvamp @ray4yu @tsport100 @tesla over a quarter million gasoline vehicle fires per year in usa alone {url}",0,2019-04-23 09:42:35
2019-04-23 15:00:00,-2.23339308766764e-05,-2.28020271001561e-05,-4.68096223479674e-07,1,"@valueanalyst1 @peterdevietien @scottwww @karpathy @tesla @nvidia as a robotaxi, probably closer to 16 hours, accounting for empty legs, travel to charger/cleaning/service, wait times, etc. ~30 mile penalty most likely imo over ~120 paid miles. impact is signicant for electricity cost, battery wear cost &amp; larger range pack needed.",0,2019-04-23 15:00:36
2019-04-23 15:03:00,-6.5463982978054e-05,0.00101352313167266,0.00107898711465072,1,"@msitver @frankluntz exactly. by end of this quarter, about half a million teslas will have full self-driving hardware (pending computer swap) &amp; we will make another half million fsd cars by mid next year.",0,2019-04-23 15:03:07
2019-04-24 14:09:00,-4.14540152380754e-05,-0.000115344910117415,-7.38908948793395e-05,1,"as mentioned before, tesla full self-driving option price will increase after may 1. you can order online at {url}",0,2019-04-24 14:09:12
2019-04-24 14:12:00,6.79743975428672e-07,-0.000224792931126995,-0.000225472675102423,1,"@s3xynews @patfan198010 agreed, weâre ramping up service centers &amp; tesla mobile service worldwide",0,2019-04-24 14:12:53
2019-04-25 13:44:00,-0.000358500501572727,-2.43215799297756e-05,0.000334178921642951,1,"uk model 3 order page goes live next week, followed shortly thereafter by japan, australia, new zealand &amp; hong kong",0,2019-04-25 13:44:04
2019-04-26 13:04:00,4.19795590183871e-05,0.000979350957410929,0.000937371398392542,1,"@insideevs great work by tesla china team &amp; supporting contractors!",0,2019-04-26 13:04:04
2019-05-07 13:16:00,-0.000152543970615099,-0.00012674041751928,2.58035530958183e-05,1,"new setting to receive tesla software updates immediately",0,2019-05-07 13:16:40
2019-05-07 13:49:00,-0.000191014999896442,0.00185260302833997,0.00204361802823641,1,"@cryptonekoz @tesla click checkbox under âadvanced settingsâ",0,2019-05-07 13:49:51
2019-05-07 13:56:00,3.68222813428436e-06,-1.21086631430175e-05,-1.57908912773018e-05,1,"@tesla too euro",0,2019-05-07 13:56:06
2019-05-07 14:04:00,4.3806412245827e-06,-0.00130012940540343,-0.00130451004662801,1,"@tesla eurovision",0,2019-05-07 14:04:07
2019-05-07 14:05:00,-4.43242455716233e-05,0.000249028182701503,0.000293352428273127,1,"@tesla also, blood, gandalf the grey &amp; superdraco",0,2019-05-07 14:05:30
2019-05-07 14:12:00,1.75827915174176e-05,-0.000607729098677069,-0.000625311890194486,1,"@tesla my security car is called baby smurf",0,2019-05-07 14:12:16
2019-05-07 14:13:00,2.05352389280695e-05,0.000467732529886275,0.000447197290958206,1,"@hfinnelll @tesla ð",0,2019-05-07 14:13:58
2019-05-09 11:51:00,2.52291723600825e-05,-0.000816560596899653,-0.000841789769259736,1,"@tesla heâs just kidding, folks, but best to turn car off just in case. also 2001 was 18 years ago.",0,2019-05-09 11:51:22
2019-05-09 11:57:00,0.000114662511571957,-0.000167938646414339,-0.000282601157986296,1,"@realhayman @tesla just behind the glovebox, which is, presumably, where the gloves are",0,2019-05-09 11:57:28
2019-05-09 11:59:00,0.000196516534633518,0.00136844004055549,0.00117192350592197,1,"@baaldrogo @tesla probably shouldnât have called holding company cyberdyne systems ð",0,2019-05-09 11:59:34
2019-05-17 14:32:00,-0.000434206190205635,0.00144446859683198,0.00187867478703762,1,"@mrrobcapewell @tesla @apple @valueanalyst1 yeah, feels like something is messed up with apple news app. almost only ever shows negative news. nickname is âthe hate streamâ ð¤£",0,2019-05-17 14:32:50
2019-05-17 14:50:00,5.67211460152651e-05,-0.0011491917118052,-0.00120591285782047,1,"this is why we put extra filters in all tesla cars. s &amp; x even have hospital operating room grade hepa filters.",0,2019-05-17 14:50:10
2019-05-22 12:42:00,-0.000489753972739432,0.00222497671088378,0.00271473068362322,1,"@teslainventory coming soon",0,2019-05-22 12:42:02
2019-05-29 12:29:00,8.88049017226804e-05,0.000800852106641592,0.000712047204918911,1,"@dealer_of_happy @tesla one dayâs grace, taking into account time zone confusion. will revert tomorrow.",0,2019-05-29 12:29:06
2019-05-30 10:12:00,-0.000392711705434023,0.00163905590379928,0.00203176760923331,1,"@anthonyfinno @robertohaver @tesla tesla is affecting powerful vested interests. big auto &amp; oil companies arenât known for their gentle behavior. spacex is battling us military prime contractors &amp; space programs of national govts. no walk in the park there.",0,2019-05-30 10:12:22
2019-05-30 10:16:00,-0.000303776032294373,0.00082949823332819,0.00113327426562256,1,"@bdgbill @teslaownerssv @tesla based on our data, autopilot miles appear to be twice as safe as manually driven miles, and we expect this to improve further",0,2019-05-30 10:16:13
2019-05-30 11:05:00,-0.000227673767603448,-0.00037626187826725,-0.000148588110663803,1,"@shannonzkiller @nbcsnl @tesla ð¤£",0,2019-05-30 11:05:57
2019-05-31 13:04:00,-0.000101998507577737,-5.63548098830352e-05,4.56436976947022e-05,1,"model 3 performance {url}",0,2019-05-31 13:04:23
2019-05-31 15:15:00,-9.49662506469362e-05,5.6686128904125e-05,0.000151652379551061,1,"@realkeith @tmsp85 not enough room unless we completely delete front trunk. model s &amp; x primary hepa filter alone is literally 1000% bigger than normal car air filter.",0,2019-05-31 15:15:59
2019-06-03 14:55:00,-0.000301505251152493,0.00021106842838444,0.000512573679536934,1,"@teslarati only cars made in china are eligible for these subsidies. tesla has never had access to them.",0,2019-06-03 14:55:25
2019-06-04 14:09:00,0.000295245613120326,-0.000156307394121331,-0.000451553007241657,1,"@uzakbaydaniyar tesla superchargers &amp; service centers coming to kazakhstan this year",0,2019-06-04 14:09:52
2019-06-05 13:31:00,0.000174680745502478,-0.000890772822214138,-0.00106545356771662,1,"@bloodsportcap @teslarati china ev subsidies mostly end this month &amp; fully end in about 7 months",0,2019-06-05 13:31:24
2019-06-10 10:57:00,5.19402685886025e-05,1.39611182855421e-05,-3.79791503030603e-05,1,"@teslatino annual tire rotation is actually optional. only worthwhile if you see significant differential wear on inside vs outside of tire.",0,2019-06-10 10:57:38
2019-06-10 11:14:00,0.00017087731751971,0.0016165624804867,0.00144568516296699,1,"@endyogaming @teslatino good point. maybe we could collect rainwater, add a little antifreeze in cold climates &amp; make it last for years.",0,2019-06-10 11:14:36
2019-06-12 11:33:00,-0.000311696246438655,0.000333475237689776,0.000645171484128431,1,"true, cost of operating a tesla is much lower than other cars",0,2019-06-12 11:33:25
2019-06-18 15:19:00,-4.29145017961312e-05,0.00132426652188017,0.0013671810236763,1,"@teslatn @28delayslater @cnbc ð¤£ð¤£",0,2019-06-18 15:19:01
2019-06-19 11:59:00,-4.44426775988475e-05,0.000484792137069928,0.000529234814668775,1,"@teslarati this will be our most difficult launch ever",0,2019-06-19 11:59:47
2019-06-19 12:13:00,2.13588898114806e-05,0.000484557227536176,0.000463198337724695,1,"@techau @tesla will consider",0,2019-06-19 12:13:01
2019-06-19 14:17:00,9.1991105170635e-05,-0.000596591474044979,-0.000688582579215614,1,"starting next month, tesla will charge $1000 for color black (same price as silver)",0,2019-06-19 14:17:05
2019-06-20 14:46:00,-0.000286493587933073,0.00134612611003898,0.00163261969797205,1,"kids playing beach buggy in tesla store {url}",0,2019-06-20 14:46:15
2019-06-21 13:01:00,0.000200096351126893,-0.0004653932230534,-0.000665489574180293,1,"@tmornini @tesla no, weâre already recycling them",0,2019-06-21 13:01:53
2019-06-21 14:02:00,0.000106600130179012,0,-0.000106600130179012,1,"@tmornini @tesla tesla is putting significant resources into high-efficiency battery recycling. makes both environmental &amp; economic sense. please consider joining if interested in recycling engineering!",0,2019-06-21 14:02:31
2019-06-21 14:18:00,0.000213918741557094,0.000496689868207137,0.000282771126650042,1,"@alex_avoigt @valueanalyst1 @mickpaul4 @tesla a few other small things change, but pretty close",0,2019-06-21 14:18:37
2019-06-28 15:42:00,5.84693884707929e-05,0.000601053847746286,0.000542584459275493,1,"@eforelectric @tesla sure. want to add easy import/export of images from your phone.",0,2019-06-28 15:42:36
2019-06-28 15:43:00,7.23337895132492e-05,-0.000380812399786154,-0.000453146189299403,1,"@tesla fun, little music tool coming later",0,2019-06-28 15:43:25
2019-06-28 15:44:00,8.29026557941434e-05,-0.000314101835824965,-0.000397004491619109,1,"@tesla tweak music &amp; car karaoke",0,2019-06-28 15:44:35
2019-07-08 15:58:00,-3.44270036742982e-05,-0.000475322307592068,-0.000440895303917769,1,"@dmc_ryan @tesla no problem",0,2019-07-08 15:58:51
2019-07-09 13:47:00,8.85356281188227e-06,-0.00118668048953832,-0.0011955340523502,1,"@renatakonkoly @28delayslater @carolinegee8 @nathanbomey @usatoday @tesla @mayemusk that was a real sign",0,2019-07-09 13:47:46
2019-07-09 15:17:00,-2.25972837452686e-05,0.000652541322179213,0.000675138605924482,1,"@kvlly would be cool if car took you to a random fun place traveled to by other tesla owners in the area",0,2019-07-09 15:17:29
2019-07-11 13:30:00,-8.87218006893285e-05,0.00125015626953367,0.00133887807022299,1,"motor trend awards tesla model s best car of the year ever in their 70 year history!!
 {url}",0,2019-07-11 13:30:47
2019-07-16 12:14:00,-7.15583946760486e-05,0.000436741311540186,0.000508299706216235,1,"@snazzyq @phenomenalpoto @aaronjleonard @tailosivetech if we make all cars with fsd package self-driving, as planned, any such tesla should be worth $100k to $200k, as utility increases from ~12 hours/week to ~60 hours/week",0,2019-07-16 12:14:29
2019-07-16 12:25:00,-0.000203697469379225,7.78909526662986e-05,0.000281588422045524,1,"@flcnhvy @snazzyq @phenomenalpoto @aaronjleonard @tailosivetech no, since tesla will charge a % fee for being in our robotaxi fleet, but it will rise to whatever the clearing price is, otherwise all our cars will be bought by scalpers",0,2019-07-16 12:25:59
2019-07-16 12:51:00,6.03522918126731e-05,0.000281055092778062,0.000220702800965389,1,"cost of tesla full self-driving option increasing by ~$1000 on august 16",0,2019-07-16 12:51:36
2019-07-16 13:23:00,0.000264126517296197,0.000314390793688567,5.02642763923699e-05,1,"as mentioned earlier this year, cost of the tesla fsd option will increase every few months. those who buy it earlier will see the benefit.",0,2019-07-16 13:23:49
2019-07-18 14:58:00,6.43344516622568e-06,5.89181450211942e-05,5.24846998549685e-05,1,"@kristennetten @chrisdungeon @brandonjhavard i mostly drive model s performance with dev version of fsd computer. our new raven powertain &amp; adaptive damping suspension is great! next is model 3p &amp; then x if driving with my kids. acceleration is fun on tap!",0,2019-07-18 14:58:25
2019-08-01 13:59:00,-0.00034935273027852,0.000634167686619795,0.000983520416898315,1,"@teslaclubin @yashwanthnadal for other countries, we pay in part for the local factory by selling cars there ahead of time. also, gives a sense of demand. current rules in india prevent that, but recent changes in sales tax give hope for future changes.",0,2019-08-01 13:59:10
2019-08-08 15:00:00,7.66644016511169e-05,0.00114430144169408,0.00106763704004297,1,"@brunosilva @vincent13031925 @residentsponge @teslarati @tesla weâre working with eu regulators to improve rules. spirit of rules is correct, but exact language doesnât quite align with spirit. navigate on autopilot working well in rest of world.",0,2019-08-08 15:00:34
2019-08-20 13:44:00,-0.000109513045404265,0.00105969388093003,0.00116920692633429,1,"@teslarati looking forward to seeing giga shanghai soon ð amazing work by tesla china team &amp; support of authorities much appreciated!",0,2019-08-20 13:44:11
2019-08-20 13:47:00,-8.36376193826337e-05,-0.000749302088099379,-0.000665664468716746,1,"@teslaownerssv @teslarati initially model 3, later y",0,2019-08-20 13:47:47
2019-08-20 13:49:00,-0.000120468691965669,0.000549949311900784,0.000670418003866453,1,"@memesofmars @teslarati @ray4tesla yeah, would be great to get feedback from tesla supporters",0,2019-08-20 13:49:08
2019-08-21 15:03:00,-0.000154422683610798,-4.10264825944191e-05,0.000113396201016379,1,"@teslatrip @arctechinc we need to complete internal qa testing for safety, which will hopefully be done in about 4 weeks",0,2019-08-21 15:03:48
2019-08-23 12:01:00,-0.000629530852671152,-0.000396963231280659,0.000232567621390493,1,"@minimalduck @tesla @teslarati ok",0,2019-08-23 12:01:16
2019-08-29 14:56:00,3.09604531728993e-05,0.000135501355013595,0.000104540901840696,1,"@hjorturbrynjars @enn_nafnlaus @tesla very soon, sorry for the delay",0,2019-08-29 14:56:45
2019-09-05 12:09:00,5.15396478427608e-05,-0.000259493123432333,-0.000311032771275094,1,"@teslatrip still too buggy to be in wide eap. requires more testing. hopefully, going to wide eap next week.",0,2019-09-05 12:09:15
